,pair_ID,a,b,ambiguous,template
724,724,The professor tried to prove the idea she worked on last century.,The professor was trying to prove the idea she worked on last century.,True,1_RC_ambig_2
725,725,The scientist advocated for the theory he publicized last century.,The scientist was advocating for the theory he publicized last century.,True,1_RC_ambig_2
726,726,The professor tried to prove the idea she thought about last century.,The professor was trying to prove the idea she thought about last century.,True,1_RC_ambig_2
727,727,The professor advocated for the argument he publicized last century.,The professor was advocating for the argument he publicized last century.,True,1_RC_ambig_2
728,728,The scientist held on to the idea he publicized last century.,The scientist was holding on to the idea he publicized last century.,True,1_RC_ambig_2
729,729,The scientist held on to the argument he worked on last century.,The scientist was holding on to the argument he worked on last century.,True,1_RC_ambig_2
730,730,The professor advocated for the idea he worked on last century.,The professor was advocating for the idea he worked on last century.,True,1_RC_ambig_2
731,731,The researcher advocated for the argument he worked on last century.,The researcher was advocating for the argument he worked on last century.,True,1_RC_ambig_2
732,732,The professor held on to the theory she thought about last century.,The professor was holding on to the theory she thought about last century.,True,1_RC_ambig_2
733,733,The scientist held on to the idea he worked on last century.,The scientist was holding on to the idea he worked on last century.,True,1_RC_ambig_2
734,734,The professor advocated for the theory she thought about last century.,The professor was advocating for the theory she thought about last century.,True,1_RC_ambig_2
735,735,The professor held on to the argument she publicized last century.,The professor was holding on to the argument she publicized last century.,True,1_RC_ambig_2
736,736,The researcher held on to the argument he thought about last century.,The researcher was holding on to the argument he thought about last century.,True,1_RC_ambig_2
737,737,The researcher tried to prove the argument she thought about last century.,The researcher was trying to prove the argument she thought about last century.,True,1_RC_ambig_2
738,738,The professor held on to the theory she publicized last century.,The professor was holding on to the theory she publicized last century.,True,1_RC_ambig_2
739,739,The researcher tried to prove the theory she publicized last century.,The researcher was trying to prove the theory she publicized last century.,True,1_RC_ambig_2
740,740,The writer thought about the story she developed last year.,The writer was thinking about the story she developed last year.,True,1_RC_ambig_2
741,741,The writer tried to finish the story she wrote last year.,The writer was trying to finish the story she wrote last year.,True,1_RC_ambig_2
742,742,The writer worked on the story she planned out last year.,The writer was working on the story she planned out last year.,True,1_RC_ambig_2
743,743,The writer worked on the story he planned out last year.,The writer was working on the story he planned out last year.,True,1_RC_ambig_2
744,744,The writer tried to finish the story he developed last year.,The writer was trying to finish the story he developed last year.,True,1_RC_ambig_2
745,745,The comic book writer tried to finish the story she developed last year.,The comic book writer was trying to finish the story she developed last year.,True,1_RC_ambig_2
746,746,The director worked on the story he wrote last year.,The director was working on the story he wrote last year.,True,1_RC_ambig_2
747,747,The director thought about the story he planned out last year.,The director was thinking about the story he planned out last year.,True,1_RC_ambig_2
748,748,The director tried to finish the story she wrote last year.,The director was trying to finish the story she wrote last year.,True,1_RC_ambig_2
749,749,The writer worked on the story she wrote last year.,The writer was working on the story she wrote last year.,True,1_RC_ambig_2
750,750,The director worked on the story he developed last year.,The director was working on the story he developed last year.,True,1_RC_ambig_2
751,751,The writer thought about the story she planned out last year.,The writer was thinking about the story she planned out last year.,True,1_RC_ambig_2
752,752,The writer tried to finish the story he wrote last year.,The writer was trying to finish the story he wrote last year.,True,1_RC_ambig_2
753,753,The writer thought about the story she wrote last year.,The writer was thinking about the story she wrote last year.,True,1_RC_ambig_2
754,754,The comic book writer thought about the story she planned out last year.,The comic book writer was thinking about the story she planned out last year.,True,1_RC_ambig_2
755,755,The director worked on the story she developed last year.,The director was working on the story she developed last year.,True,1_RC_ambig_2
756,756,The comic book writer tried to finish the story she wrote last year.,The comic book writer was trying to finish the story she wrote last year.,True,1_RC_ambig_2
757,757,The director thought about the story she developed last year.,The director was thinking about the story she developed last year.,True,1_RC_ambig_2
758,758,The comic book writer worked on the story he wrote last year.,The comic book writer was working on the story he wrote last year.,True,1_RC_ambig_2
759,759,The director thought about the story he developed last year.,The director was thinking about the story he developed last year.,True,1_RC_ambig_2
760,760,The comic book writer tried to finish the story he developed last year.,The comic book writer was trying to finish the story he developed last year.,True,1_RC_ambig_2
761,761,The comic book writer worked on the story she wrote last year.,The comic book writer was working on the story she wrote last year.,True,1_RC_ambig_2
762,762,The director thought about the story she wrote last year.,The director was thinking about the story she wrote last year.,True,1_RC_ambig_2
763,763,The director tried to finish the story she developed last year.,The director was trying to finish the story she developed last year.,True,1_RC_ambig_2
764,764,The writer thought about the story he planned out last year.,The writer was thinking about the story he planned out last year.,True,1_RC_ambig_2
765,765,The director worked on the story she planned out last year.,The director was working on the story she planned out last year.,True,1_RC_ambig_2
766,766,The writer tried to finish the story she planned out last year.,The writer was trying to finish the story she planned out last year.,True,1_RC_ambig_2
767,767,The comic book writer thought about the story he wrote last year.,The comic book writer was thinking about the story he wrote last year.,True,1_RC_ambig_2
768,768,The comic book writer thought about the story he developed last year.,The comic book writer was thinking about the story he developed last year.,True,1_RC_ambig_2
769,769,The comic book writer worked on the story he developed last year.,The comic book writer was working on the story he developed last year.,True,1_RC_ambig_2
770,770,The comic book writer thought about the story she developed last year.,The comic book writer was thinking about the story she developed last year.,True,1_RC_ambig_2
771,771,The writer worked on the story she developed last year.,The writer was working on the story she developed last year.,True,1_RC_ambig_2
772,772,The director tried to finish the story she planned out last year.,The director was trying to finish the story she planned out last year.,True,1_RC_ambig_2
773,773,The writer worked on the story he developed last year.,The writer was working on the story he developed last year.,True,1_RC_ambig_2
774,774,The comic book writer tried to finish the story he planned out last year.,The comic book writer was trying to finish the story he planned out last year.,True,1_RC_ambig_2
775,775,The writer thought about the story he wrote last year.,The writer was thinking about the story he wrote last year.,True,1_RC_ambig_2
776,776,The director tried to finish the story he planned out last year.,The director was trying to finish the story he planned out last year.,True,1_RC_ambig_2
777,777,The director worked on the story she wrote last year.,The director was working on the story she wrote last year.,True,1_RC_ambig_2
778,778,The comic book writer tried to finish the story she planned out last year.,The comic book writer was trying to finish the story she planned out last year.,True,1_RC_ambig_2
779,779,The comic book writer worked on the story she planned out last year.,The comic book writer was working on the story she planned out last year.,True,1_RC_ambig_2
780,780,The director tried to finish the story he wrote last year.,The director was trying to finish the story he wrote last year.,True,1_RC_ambig_2
781,781,The comic book writer thought about the story she wrote last year.,The comic book writer was thinking about the story she wrote last year.,True,1_RC_ambig_2
782,782,The director thought about the story he wrote last year.,The director was thinking about the story he wrote last year.,True,1_RC_ambig_2
783,783,The comic book writer tried to finish the story he wrote last year.,The comic book writer was trying to finish the story he wrote last year.,True,1_RC_ambig_2
784,784,The comic book writer worked on the story he planned out last year.,The comic book writer was working on the story he planned out last year.,True,1_RC_ambig_2
785,785,The writer thought about the story he developed last year.,The writer was thinking about the story he developed last year.,True,1_RC_ambig_2
786,786,The director worked on the story he planned out last year.,The director was working on the story he planned out last year.,True,1_RC_ambig_2
787,787,The comic book writer thought about the story he planned out last year.,The comic book writer was thinking about the story he planned out last year.,True,1_RC_ambig_2
788,788,The director thought about the story she planned out last year.,The director was thinking about the story she planned out last year.,True,1_RC_ambig_2
789,789,The writer worked on the story he wrote last year.,The writer was working on the story he wrote last year.,True,1_RC_ambig_2
790,790,The writer tried to finish the story she developed last year.,The writer was trying to finish the story she developed last year.,True,1_RC_ambig_2
791,791,The writer tried to finish the story he planned out last year.,The writer was trying to finish the story he planned out last year.,True,1_RC_ambig_2
792,792,The director tried to finish the story he developed last year.,The director was trying to finish the story he developed last year.,True,1_RC_ambig_2
793,793,The comic book writer worked on the story she developed last year.,The comic book writer was working on the story she developed last year.,True,1_RC_ambig_2
794,794,The firm in the rust belt produced the product it designed last year.,The firm in the rust belt was producing the product it designed last year.,True,1_RC_ambig_2
795,795,The startup made the product it improved last year.,The startup was making the product it improved last year.,True,1_RC_ambig_2
796,796,The firm in the rust belt made the type of cars it designed last year.,The firm in the rust belt was making the type of cars it designed last year.,True,1_RC_ambig_2
797,797,The firm in the rust belt manufactured the product it improved last year.,The firm in the rust belt was manufacturing the product it improved last year.,True,1_RC_ambig_2
798,798,The oversized company manufactured the type of cars it designed last year.,The oversized company was manufacturing the type of cars it designed last year.,True,1_RC_ambig_2
799,799,The oversized company produced the product it designed last year.,The oversized company was producing the product it designed last year.,True,1_RC_ambig_2
800,800,The firm in the rust belt manufactured the type of cars it improved last year.,The firm in the rust belt was manufacturing the type of cars it improved last year.,True,1_RC_ambig_2
801,801,The startup manufactured the type of cars it designed last year.,The startup was manufacturing the type of cars it designed last year.,True,1_RC_ambig_2
802,802,The startup manufactured the type of cars it improved last year.,The startup was manufacturing the type of cars it improved last year.,True,1_RC_ambig_2
803,803,The oversized company made the type of cars it improved last year.,The oversized company was making the type of cars it improved last year.,True,1_RC_ambig_2
804,804,The oversized company made the product it designed last year.,The oversized company was making the product it designed last year.,True,1_RC_ambig_2
805,805,The startup made the type of cars it designed last year.,The startup was making the type of cars it designed last year.,True,1_RC_ambig_2
806,806,The firm in the rust belt manufactured the product it designed last year.,The firm in the rust belt was manufacturing the product it designed last year.,True,1_RC_ambig_2
807,807,The startup produced the product it designed last year.,The startup was producing the product it designed last year.,True,1_RC_ambig_2
808,808,The oversized company produced the type of cars it designed last year.,The oversized company was producing the type of cars it designed last year.,True,1_RC_ambig_2
809,809,The startup made the type of cars it improved last year.,The startup was making the type of cars it improved last year.,True,1_RC_ambig_2
810,810,The firm in the rust belt made the product it designed last year.,The firm in the rust belt was making the product it designed last year.,True,1_RC_ambig_2
811,811,The firm in the rust belt made the type of cars it improved last year.,The firm in the rust belt was making the type of cars it improved last year.,True,1_RC_ambig_2
812,812,The startup made the product it designed last year.,The startup was making the product it designed last year.,True,1_RC_ambig_2
813,813,The firm in the rust belt made the product it improved last year.,The firm in the rust belt was making the product it improved last year.,True,1_RC_ambig_2
814,814,The startup manufactured the product it designed last year.,The startup was manufacturing the product it designed last year.,True,1_RC_ambig_2
815,815,The firm in the rust belt produced the type of cars it designed last year.,The firm in the rust belt was producing the type of cars it designed last year.,True,1_RC_ambig_2
816,816,The startup produced the product it improved last year.,The startup was producing the product it improved last year.,True,1_RC_ambig_2
817,817,The oversized company manufactured the product it improved last year.,The oversized company was manufacturing the product it improved last year.,True,1_RC_ambig_2
818,818,The oversized company produced the product it improved last year.,The oversized company was producing the product it improved last year.,True,1_RC_ambig_2
819,819,The startup produced the type of cars it improved last year.,The startup was producing the type of cars it improved last year.,True,1_RC_ambig_2
820,820,The startup produced the type of cars it designed last year.,The startup was producing the type of cars it designed last year.,True,1_RC_ambig_2
821,821,The oversized company made the product it improved last year.,The oversized company was making the product it improved last year.,True,1_RC_ambig_2
822,822,The oversized company made the type of cars it designed last year.,The oversized company was making the type of cars it designed last year.,True,1_RC_ambig_2
823,823,The firm in the rust belt produced the type of cars it improved last year.,The firm in the rust belt was producing the type of cars it improved last year.,True,1_RC_ambig_2
824,824,The oversized company manufactured the product it designed last year.,The oversized company was manufacturing the product it designed last year.,True,1_RC_ambig_2
825,825,The startup manufactured the product it improved last year.,The startup was manufacturing the product it improved last year.,True,1_RC_ambig_2
826,826,The oversized company manufactured the type of cars it improved last year.,The oversized company was manufacturing the type of cars it improved last year.,True,1_RC_ambig_2
827,827,The oversized company produced the type of cars it improved last year.,The oversized company was producing the type of cars it improved last year.,True,1_RC_ambig_2
828,828,The firm in the rust belt manufactured the type of cars it designed last year.,The firm in the rust belt was manufacturing the type of cars it designed last year.,True,1_RC_ambig_2
829,829,The firm in the rust belt produced the product it improved last year.,The firm in the rust belt was producing the product it improved last year.,True,1_RC_ambig_2
830,830,The banker advocated for the same companies she invested in last year.,The banker was advocating for the same companies she invested in last year.,True,1_RC_ambig_2
831,831,The banker invested in the same cryptocurrency she advocated for last year.,The banker was investing in the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
832,832,The banker advocated for the same cryptocurrency she invested in last season.,The banker was advocating for the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
833,833,The fund manager invested in the same companies she advocated for last year.,The fund manager was investing in the same companies she advocated for last year.,True,1_RC_ambig_2
834,834,The banker advocated for the same cryptocurrency she advocated for last year.,The banker was advocating for the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
835,835,The fund manager advocated for the same cryptocurrency she advocated for last year.,The fund manager was advocating for the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
836,836,The banker advocated for the same companies he invested in last season.,The banker was advocating for the same companies he invested in last season.,True,1_RC_ambig_2
837,837,The investor advocated for the same companies he invested in last year.,The investor was advocating for the same companies he invested in last year.,True,1_RC_ambig_2
838,838,The banker advocated for the same companies she advocated for last season.,The banker was advocating for the same companies she advocated for last season.,True,1_RC_ambig_2
839,839,The banker invested in the same companies he advocated for last year.,The banker was investing in the same companies he advocated for last year.,True,1_RC_ambig_2
840,840,The banker invested in the same companies he invested in last season.,The banker was investing in the same companies he invested in last season.,True,1_RC_ambig_2
841,841,The banker advocated for the same cryptocurrency she advocated for last season.,The banker was advocating for the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
842,842,The investor invested in the same cryptocurrency she invested in last year.,The investor was investing in the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
843,843,The banker invested in the same companies she invested in last season.,The banker was investing in the same companies she invested in last season.,True,1_RC_ambig_2
844,844,The fund manager advocated for the same cryptocurrency he advocated for last season.,The fund manager was advocating for the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
845,845,The investor advocated for the same companies she invested in last season.,The investor was advocating for the same companies she invested in last season.,True,1_RC_ambig_2
846,846,The investor advocated for the same companies she advocated for last season.,The investor was advocating for the same companies she advocated for last season.,True,1_RC_ambig_2
847,847,The fund manager invested in the same companies she invested in last year.,The fund manager was investing in the same companies she invested in last year.,True,1_RC_ambig_2
848,848,The investor advocated for the same cryptocurrency she advocated for last season.,The investor was advocating for the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
849,849,The banker invested in the same cryptocurrency she advocated for last season.,The banker was investing in the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
850,850,The banker advocated for the same companies she invested in last season.,The banker was advocating for the same companies she invested in last season.,True,1_RC_ambig_2
851,851,The investor advocated for the same cryptocurrency she invested in last season.,The investor was advocating for the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
852,852,The fund manager invested in the same cryptocurrency he advocated for last year.,The fund manager was investing in the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
853,853,The fund manager advocated for the same companies he invested in last season.,The fund manager was advocating for the same companies he invested in last season.,True,1_RC_ambig_2
854,854,The fund manager invested in the same cryptocurrency she advocated for last year.,The fund manager was investing in the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
855,855,The banker advocated for the same cryptocurrency he advocated for last year.,The banker was advocating for the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
856,856,The fund manager invested in the same cryptocurrency she advocated for last season.,The fund manager was investing in the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
857,857,The fund manager advocated for the same companies she invested in last year.,The fund manager was advocating for the same companies she invested in last year.,True,1_RC_ambig_2
858,858,The investor invested in the same cryptocurrency he advocated for last year.,The investor was investing in the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
859,859,The banker advocated for the same cryptocurrency he invested in last season.,The banker was advocating for the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
860,860,The investor advocated for the same companies she advocated for last year.,The investor was advocating for the same companies she advocated for last year.,True,1_RC_ambig_2
861,861,The investor invested in the same cryptocurrency he advocated for last season.,The investor was investing in the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
862,862,The investor advocated for the same cryptocurrency he advocated for last year.,The investor was advocating for the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
863,863,The fund manager invested in the same cryptocurrency he invested in last season.,The fund manager was investing in the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
864,864,The banker advocated for the same companies she advocated for last year.,The banker was advocating for the same companies she advocated for last year.,True,1_RC_ambig_2
865,865,The banker invested in the same cryptocurrency she invested in last season.,The banker was investing in the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
866,866,The fund manager advocated for the same companies she invested in last season.,The fund manager was advocating for the same companies she invested in last season.,True,1_RC_ambig_2
867,867,The investor invested in the same cryptocurrency she invested in last season.,The investor was investing in the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
868,868,The banker advocated for the same companies he advocated for last year.,The banker was advocating for the same companies he advocated for last year.,True,1_RC_ambig_2
869,869,The fund manager advocated for the same companies he advocated for last season.,The fund manager was advocating for the same companies he advocated for last season.,True,1_RC_ambig_2
870,870,The investor invested in the same companies she invested in last season.,The investor was investing in the same companies she invested in last season.,True,1_RC_ambig_2
871,871,The investor advocated for the same cryptocurrency he advocated for last season.,The investor was advocating for the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
872,872,The banker invested in the same cryptocurrency she invested in last year.,The banker was investing in the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
873,873,The investor invested in the same cryptocurrency he invested in last year.,The investor was investing in the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
874,874,The investor advocated for the same companies he advocated for last season.,The investor was advocating for the same companies he advocated for last season.,True,1_RC_ambig_2
875,875,The banker invested in the same cryptocurrency he advocated for last season.,The banker was investing in the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
876,876,The banker advocated for the same cryptocurrency she invested in last year.,The banker was advocating for the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
877,877,The fund manager invested in the same cryptocurrency she invested in last season.,The fund manager was investing in the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
878,878,The investor invested in the same companies she invested in last year.,The investor was investing in the same companies she invested in last year.,True,1_RC_ambig_2
879,879,The fund manager invested in the same companies she advocated for last season.,The fund manager was investing in the same companies she advocated for last season.,True,1_RC_ambig_2
880,880,The investor invested in the same cryptocurrency he invested in last season.,The investor was investing in the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
881,881,The fund manager advocated for the same companies she advocated for last season.,The fund manager was advocating for the same companies she advocated for last season.,True,1_RC_ambig_2
882,882,The investor advocated for the same companies he invested in last season.,The investor was advocating for the same companies he invested in last season.,True,1_RC_ambig_2
883,883,The fund manager invested in the same companies he invested in last year.,The fund manager was investing in the same companies he invested in last year.,True,1_RC_ambig_2
884,884,The banker invested in the same cryptocurrency he invested in last year.,The banker was investing in the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
885,885,The fund manager advocated for the same cryptocurrency she advocated for last season.,The fund manager was advocating for the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
886,886,The investor advocated for the same companies she invested in last year.,The investor was advocating for the same companies she invested in last year.,True,1_RC_ambig_2
887,887,The banker advocated for the same cryptocurrency he invested in last year.,The banker was advocating for the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
888,888,The fund manager advocated for the same cryptocurrency she invested in last year.,The fund manager was advocating for the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
889,889,The fund manager invested in the same cryptocurrency she invested in last year.,The fund manager was investing in the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
890,890,The fund manager advocated for the same companies she advocated for last year.,The fund manager was advocating for the same companies she advocated for last year.,True,1_RC_ambig_2
891,891,The banker invested in the same companies she advocated for last season.,The banker was investing in the same companies she advocated for last season.,True,1_RC_ambig_2
892,892,The banker advocated for the same companies he invested in last year.,The banker was advocating for the same companies he invested in last year.,True,1_RC_ambig_2
893,893,The fund manager advocated for the same cryptocurrency he invested in last season.,The fund manager was advocating for the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
894,894,The investor invested in the same companies he advocated for last year.,The investor was investing in the same companies he advocated for last year.,True,1_RC_ambig_2
895,895,The fund manager advocated for the same cryptocurrency he invested in last year.,The fund manager was advocating for the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
896,896,The fund manager advocated for the same cryptocurrency she invested in last season.,The fund manager was advocating for the same cryptocurrency she invested in last season.,True,1_RC_ambig_2
897,897,The banker invested in the same cryptocurrency he invested in last season.,The banker was investing in the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
898,898,The investor invested in the same companies she advocated for last year.,The investor was investing in the same companies she advocated for last year.,True,1_RC_ambig_2
899,899,The fund manager invested in the same companies he invested in last season.,The fund manager was investing in the same companies he invested in last season.,True,1_RC_ambig_2
900,900,The fund manager invested in the same companies he advocated for last season.,The fund manager was investing in the same companies he advocated for last season.,True,1_RC_ambig_2
901,901,The banker invested in the same companies she invested in last year.,The banker was investing in the same companies she invested in last year.,True,1_RC_ambig_2
902,902,The fund manager invested in the same companies he advocated for last year.,The fund manager was investing in the same companies he advocated for last year.,True,1_RC_ambig_2
903,903,The banker invested in the same companies she advocated for last year.,The banker was investing in the same companies she advocated for last year.,True,1_RC_ambig_2
904,904,The investor invested in the same companies he invested in last year.,The investor was investing in the same companies he invested in last year.,True,1_RC_ambig_2
905,905,The investor invested in the same cryptocurrency she advocated for last season.,The investor was investing in the same cryptocurrency she advocated for last season.,True,1_RC_ambig_2
906,906,The fund manager advocated for the same companies he invested in last year.,The fund manager was advocating for the same companies he invested in last year.,True,1_RC_ambig_2
907,907,The investor advocated for the same cryptocurrency she advocated for last year.,The investor was advocating for the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
908,908,The investor advocated for the same cryptocurrency he invested in last year.,The investor was advocating for the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
909,909,The fund manager invested in the same cryptocurrency he advocated for last season.,The fund manager was investing in the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
910,910,The fund manager advocated for the same cryptocurrency he advocated for last year.,The fund manager was advocating for the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
911,911,The investor invested in the same companies she advocated for last season.,The investor was investing in the same companies she advocated for last season.,True,1_RC_ambig_2
912,912,The investor advocated for the same cryptocurrency he invested in last season.,The investor was advocating for the same cryptocurrency he invested in last season.,True,1_RC_ambig_2
913,913,The investor invested in the same companies he invested in last season.,The investor was investing in the same companies he invested in last season.,True,1_RC_ambig_2
914,914,The investor invested in the same companies he advocated for last season.,The investor was investing in the same companies he advocated for last season.,True,1_RC_ambig_2
915,915,The banker invested in the same companies he invested in last year.,The banker was investing in the same companies he invested in last year.,True,1_RC_ambig_2
916,916,The fund manager invested in the same companies she invested in last season.,The fund manager was investing in the same companies she invested in last season.,True,1_RC_ambig_2
917,917,The fund manager advocated for the same companies he advocated for last year.,The fund manager was advocating for the same companies he advocated for last year.,True,1_RC_ambig_2
918,918,The investor advocated for the same cryptocurrency she invested in last year.,The investor was advocating for the same cryptocurrency she invested in last year.,True,1_RC_ambig_2
919,919,The investor invested in the same cryptocurrency she advocated for last year.,The investor was investing in the same cryptocurrency she advocated for last year.,True,1_RC_ambig_2
920,920,The fund manager invested in the same cryptocurrency he invested in last year.,The fund manager was investing in the same cryptocurrency he invested in last year.,True,1_RC_ambig_2
921,921,The banker invested in the same companies he advocated for last season.,The banker was investing in the same companies he advocated for last season.,True,1_RC_ambig_2
922,922,The banker invested in the same cryptocurrency he advocated for last year.,The banker was investing in the same cryptocurrency he advocated for last year.,True,1_RC_ambig_2
923,923,The investor advocated for the same companies he advocated for last year.,The investor was advocating for the same companies he advocated for last year.,True,1_RC_ambig_2
924,924,The banker advocated for the same cryptocurrency he advocated for last season.,The banker was advocating for the same cryptocurrency he advocated for last season.,True,1_RC_ambig_2
925,925,The banker advocated for the same companies he advocated for last season.,The banker was advocating for the same companies he advocated for last season.,True,1_RC_ambig_2
926,926,The doctor took care of the same group of patients he took responsibility for.,The doctor was taking care of the same group of patients he took responsibility for.,True,1_RC_ambig_2
927,927,The nurse took care of the same patient he took responsibility for.,The nurse was taking care of the same patient he took responsibility for.,True,1_RC_ambig_2
928,928,The nurse took care of the same patient she took charge of.,The nurse was taking care of the same patient she took charge of.,True,1_RC_ambig_2
929,929,The nurse took care of the same patient she took responsibility for.,The nurse was taking care of the same patient she took responsibility for.,True,1_RC_ambig_2
930,930,The doctor looked after the same patient she took charge of.,The doctor was looking after the same patient she took charge of.,True,1_RC_ambig_2
931,931,The doctor took care of the same patient he took charge of.,The doctor was taking care of the same patient he took charge of.,True,1_RC_ambig_2
932,932,The nurse took care of the same patient he took charge of.,The nurse was taking care of the same patient he took charge of.,True,1_RC_ambig_2
933,933,The doctor took care of the same group of patients he took charge of.,The doctor was taking care of the same group of patients he took charge of.,True,1_RC_ambig_2
934,934,The nurse looked after the same group of patients he took charge of.,The nurse was looking after the same group of patients he took charge of.,True,1_RC_ambig_2
935,935,The nurse took care of the same group of patients she took responsibility for.,The nurse was taking care of the same group of patients she took responsibility for.,True,1_RC_ambig_2
936,936,The doctor looked after the same group of patients he took responsibility for.,The doctor was looking after the same group of patients he took responsibility for.,True,1_RC_ambig_2
937,937,The nurse looked after the same patient she took charge of.,The nurse was looking after the same patient she took charge of.,True,1_RC_ambig_2
938,938,The nurse took care of the same group of patients he took responsibility for.,The nurse was taking care of the same group of patients he took responsibility for.,True,1_RC_ambig_2
939,939,The doctor looked after the same group of patients he took charge of.,The doctor was looking after the same group of patients he took charge of.,True,1_RC_ambig_2
940,940,The nurse looked after the same group of patients she took charge of.,The nurse was looking after the same group of patients she took charge of.,True,1_RC_ambig_2
941,941,The nurse looked after the same group of patients he took responsibility for.,The nurse was looking after the same group of patients he took responsibility for.,True,1_RC_ambig_2
942,942,The doctor looked after the same patient she took responsibility for.,The doctor was looking after the same patient she took responsibility for.,True,1_RC_ambig_2
943,943,The doctor looked after the same group of patients she took charge of.,The doctor was looking after the same group of patients she took charge of.,True,1_RC_ambig_2
944,944,The doctor looked after the same patient he took responsibility for.,The doctor was looking after the same patient he took responsibility for.,True,1_RC_ambig_2
945,945,The nurse looked after the same patient he took responsibility for.,The nurse was looking after the same patient he took responsibility for.,True,1_RC_ambig_2
946,946,The doctor took care of the same patient she took responsibility for.,The doctor was taking care of the same patient she took responsibility for.,True,1_RC_ambig_2
947,947,The nurse took care of the same group of patients he took charge of.,The nurse was taking care of the same group of patients he took charge of.,True,1_RC_ambig_2
948,948,The nurse looked after the same patient she took responsibility for.,The nurse was looking after the same patient she took responsibility for.,True,1_RC_ambig_2
949,949,The doctor took care of the same patient he took responsibility for.,The doctor was taking care of the same patient he took responsibility for.,True,1_RC_ambig_2
950,950,The doctor took care of the same group of patients she took charge of.,The doctor was taking care of the same group of patients she took charge of.,True,1_RC_ambig_2
951,951,The nurse took care of the same group of patients she took charge of.,The nurse was taking care of the same group of patients she took charge of.,True,1_RC_ambig_2
952,952,The nurse looked after the same patient he took charge of.,The nurse was looking after the same patient he took charge of.,True,1_RC_ambig_2
953,953,The doctor looked after the same patient he took charge of.,The doctor was looking after the same patient he took charge of.,True,1_RC_ambig_2
954,954,The doctor took care of the same patient she took charge of.,The doctor was taking care of the same patient she took charge of.,True,1_RC_ambig_2
955,955,The doctor looked after the same group of patients she took responsibility for.,The doctor was looking after the same group of patients she took responsibility for.,True,1_RC_ambig_2
956,956,The nurse looked after the same group of patients she took responsibility for.,The nurse was looking after the same group of patients she took responsibility for.,True,1_RC_ambig_2
957,957,The doctor took care of the same group of patients she took responsibility for.,The doctor was taking care of the same group of patients she took responsibility for.,True,1_RC_ambig_2
958,958,The restaurant advertised the same type of snack it had made last year.,The restaurant was advertising the same type of snack it had made last year.,True,1_RC_ambig_2
959,959,The restaurant advertised the same food it had cooked last year.,The restaurant was advertising the same food it had cooked last year.,True,1_RC_ambig_2
960,960,The fast food restaurant made TV commercials for the same type of snack it had cooked last year.,The fast food restaurant was making TV commercials for the same type of snack it had cooked last year.,True,1_RC_ambig_2
961,961,The restaurant advertised the same type of snack it had sold last year.,The restaurant was advertising the same type of snack it had sold last year.,True,1_RC_ambig_2
962,962,The fast food restaurant advertised the same type of snack it had cooked last year.,The fast food restaurant was advertising the same type of snack it had cooked last year.,True,1_RC_ambig_2
963,963,The fast food restaurant tried to sell the same type of snack it had made last year.,The fast food restaurant was trying to sell the same type of snack it had made last year.,True,1_RC_ambig_2
